Model,Username,User_Country,User_Province,User_City,User_PostalCode,Numpublication,NumPublicationAdoption,NumPublicationHelp,NumPublicationStray,NumComment,UserAge,Work,Studies,"Marital Status",Children,Housing,"Other Pets",NumPets,Gender,Specie,Chip,Sex,Race,Age,State
AnimalShelter,Janet,Reino Unido,León,Sestao,12502,4823,1961,1186,1676,1265,17,Ingeniero,Tecnologías de la información y comunicación,,7,studio,,0,,turtles,,intact_male,Sabueso de Hannover,3,vet
Animal,Norris,Uruguay,Navarra,Aranjuez,56987,3717,773,1106,1838,698,14,Profesor,ESO,separated,12,quadplex,other,12,other,other,no,neutered_female,Terrier galés,17,adopted
AnimalAdoption,Frank,Reino Unido,Tenerife,Jerez de la Frontera,44619,3576,1025,1029,1522,985,68,Profesor,Ingeniería mecánica y metalurgia,divorced,6,attic,cat,9,nobinary,bunny,,unknow,Chihuahua,12,healthy
PublicationAdoption,Deborah,Paraguay,Lanzarote,Tarragona,95301,1704,494,1123,87,538,23,Físico,Bachillerato,married,17,loft,cat,15,male,snake,unknown,unknow,Spaniel Bretón,18,vet
AnimalAdoption,Lori,Alemania,Ceuta,Ourense,83003,2856,1800,674,382,1610,18,Biólogo,Trabajo y atención social,,13,loft,bunny,17,other,turtles,yes,intact_male,Lagotto Romagnolo,16,unknown
Pages,Duane,Cuba,Ibiza,Telde,92113,1603,81,898,624,1042,91,Matemático,Administración y gestión de empresas,relationship,11,detached house,hamster,17,other,,,,,0,
Pages,Robert,España,Pontevedra,Cáceres,88037,1724,239,892,593,782,49,Farmacólogo,Administración y gestión de empresas,relationship,12,duplex,hamster,14,,,,,,0,
AnimalShelter,Earl,Guatemala,Alicante,Santa Cruz de Tenerife,27100,3388,1098,483,1807,1999,22,Bibliotecólogo,Psicología,divorced,16,studio,cat,0,female,snake,yes,neutered_female,Cirneco del Etna,3,dead
AnimalShelter,Thomas,Mexico,Zamora,Barakaldo,63768,3409,1092,1369,948,1996,86,Lechero,Bellas artes,married,2,flat,bunny,0,nobinary,other,no,intact_female,Spaniel Bretón,4,unknown
Animal,Charles,Uruguay,Las Palmas de Gran Canaria,L’Hospitalet de Llobregat,10795,2408,346,1017,1045,1523,96,,Bachillerato,relationship,11,duplex,other,9,male,cat,unknown,castrated_male,Chesapeake Bay Retriever,4,adopted
Pages,Valerie,Venezuela,Granada,Santa Coloma de Gramenet,12663,3563,771,1576,1216,1660,86,Periodista,Mercadotecnia y publicidad,divorced,4,detached house,,2,other,,,,,0,
Pages,Thomas,Mexico,Mallorca,Santa Coloma de Gramenet,16356,3465,739,1482,1244,1716,44,Contador,Ciencias políticas,divorced,5,ground floor with garden,snake,18,nobinary,,,,,0,
AnimalShelter,Willie,Francia,Avila,Guernica,79313,4018,1624,1241,1153,1229,4,Arquitecto,Ingeniería mecánica y metalurgia,married,13,bungalows,dog,7,female,bunny,unknown,intact_male,Kromfohrländer,9,vet
Pages,Mary,Colombia,Badajoz,Santurtzi,85132,4455,1529,1750,1176,877,23,,Magisterio,,13,studio,,17,female,,,,,0,
Pages,Danny,India,Lanzarote,Jumilla,94924,4301,1912,1510,879,322,34,Físico,Magisterio,separated,11,loft,,18,,,,,,0,
PublicationAdoption,Shelby,Francia,Cádiz,Santa Cruz de Tenerife,45997,1826,314,977,535,661,6,Bibliotecólogo,Ingeniería química,married,13,ground floor,hamster,13,female,snake,no,neutered_female,Cairn terrier,14,vet
AnimalShelter,David,Republica de Irlanda,Madrid,Santurtzi,54925,4073,1754,1752,567,117,16,Cerrajero,Negocios y comercio,divorced,9,semi-detached house,other,11,other,dog,no,intact_female,Braco Italiano,3,other
AnimalAdoption,Juan,Costa Rica,Lanzarote,Ronda,51898,1201,708,252,241,1585,24,Carpintero,Ciencias políticas,married,7,loft,bunny,15,nobinary,bunny,,intact_male,Jindo Coreano,14,dead
Pages,Hilda,Pakistan,Granada,La Orotava,74787,4900,1228,1829,1843,1118,29,Matemático,ESO,relationship,1,ground floor with garden,dog,0,,,,,,0,
Animal,Demetria,Reino Unido,Asturias,Luarca,64235,3898,1713,571,1614,120,76,Cerrajero,Ingeniería mecánica y metalurgia,,14,semi-detached house,snake,12,,other,,unknow,Gran Munsterlander,3,vet
AnimalAdoption,Colleen,Honduras,Alicante,Antequera,65670,3098,1295,1780,23,398,64,Psicólogo,Trabajo y atención social,divorced,10,,bunny,9,female,hamster,no,unknow,Braco de Auvernia,8,unknown
Pages,Michael,Panama,Tarragona,Ecija,77877,2310,79,936,1295,175,25,Botánico,Trabajo y atención social,married,7,apartment,other,8,male,,,,,0,
AnimalAdoption,William,Panama,Alava,Donostia–San Sebastián,74228,2927,1280,1012,635,774,11,Bibliotecólogo,Contabilidad y fiscalización,relationship,13,loft,cat,4,male,bunny,no,intact_female,Sabueso de Hygen,8,unknown
Animal,Thomas,Panama,Albacete,Marchena,31993,3887,1646,313,1928,680,78,Matemático,Magisterio,,18,detached house,turtles,16,female,turtles,no,castrated_male,Bull terrier,6,healthy
AnimalShelter,Clara,Uruguay,Tenerife,Pamplona,64181,1569,334,441,794,1212,35,Contador,"Finanzas, banca y seguros",single,7,terraced house,bunny,19,female,other,yes,intact_male,Cairn terrier,12,sick
AnimalAdoption,Eric,Nicaragua,Tarragona,Algeciras,15763,2109,433,401,1275,1613,85,Periodista,Ingeniería mecánica y metalurgia,single,6,loft,bunny,12,nobinary,cat,yes,intact_female,Austrian Black & Tan Hound,4,adopted
Animal,Wayne,Bolivia,Asturias,Tomelloso,51989,3482,1644,1436,402,507,57,Enfermero,Ciencias políticas,relationship,10,ground floor,hamster,11,nobinary,turtles,,neutered_female,Bedlington Terrier,10,vet
PublicationAdoption,Nadine,Singapur,Albacete,Toro,56919,4093,1550,689,1854,1747,65,Botánico,Tecnología y protección del medio ambiente,married,8,apartment,hamster,3,,snake,unknown,intact_female,Spitz de Norbotten (Norbottenspets),7,dead
AnimalShelter,Ashley,Chile,Fuerteventura,Getafe,89010,4529,1629,1585,1315,1479,95,Profesor,Ingeniería química,relationship,9,bungalows,dog,18,nobinary,snake,no,castrated_male,Mastín de los Pirineos,11,sick
Animal,Abraham,Nicaragua,Formentera,Córdoba,18414,2443,836,1579,28,1081,95,Carpintero,Bachillerato,relationship,16,duplex,turtles,19,female,bunny,unknown,unknow,King Charles Spaniel,0,adopted
Animal,Mary,Guatemala,Zaragoza,Sevilla,79549,4590,1855,1930,805,1483,49,,"Negocios y administración, programas multidisciplinarios o generales",separated,15,ground floor with garden,dog,0,,bunny,no,castrated_male,Cavalier King Charles Spaniel,19,sick
PublicationAdoption,Jesse,Chile,Alicante,Sanlúcar de Barrameda,43730,1711,1221,8,482,720,13,Profesor,Criminología,married,2,triplex,turtles,2,,other,,unknow,Kerry blue terrier,0,dead
AnimalAdoption,Merle,Paraguay,Huesca,Jaén,71368,4844,1134,1956,1754,263,51,Sociólogo,"Negocios y administración, programas multidisciplinarios o generales",,16,attic,bunny,11,nobinary,cat,no,intact_male,Spitz de Norbotten (Norbottenspets),5,dead
Animal,Thomas,Cuba,Ciudad Real,Murcia,96065,3280,1635,333,1312,1892,85,Secretaria,Sociología y antropología,single,14,ground floor with garden,turtles,18,female,bunny,yes,intact_female,Slovensky Cuvac,20,foster
Pages,Brian,Pakistan,Castellón,San Fernando,74659,1935,548,349,1038,1524,37,Psicólogo,Ciencias políticas,separated,20,ground floor,turtles,18,female,,,,,0,
Pages,David,Peru,La Palma,Vic,22747,3144,1146,527,1471,273,74,Mecánico,Criminología,separated,1,attic,other,9,female,,,,,0,
AnimalAdoption,Sean,Venezuela,Pontevedra,La Orotava,54420,2764,637,1581,546,1652,42,Enfermero,Tecnologías de la información y comunicación,single,1,ground floor with garden,,18,,cat,yes,unknow,Black and Tan Coonhound,13,dead
AnimalShelter,Amy,Singapur,Salamanca,Girona,89812,4961,1933,1711,1317,1323,91,Historiador,Sociología y antropología,,7,ground floor,cat,15,male,bunny,,intact_female,Sabueso de Smaland (Smalandsstovare),6,adopted
Animal,Gary,Bolivia,León,Murcia,51677,2649,1144,127,1378,1418,72,Lavandero,Bellas artes,single,7,flat,hamster,20,male,dog,unknown,castrated_male,Irish Wolfhound,3,other
AnimalShelter,Manuel,España,Las Palmas de Gran Canaria,Villarrobledo,16582,4009,634,1753,1622,49,77,Cerrajero,Contabilidad y fiscalización,separated,4,terraced house,hamster,1,nobinary,bunny,yes,neutered_female,Braco Alemán de pelo duro,3,other
Animal,Maria,Bolivia,Girona,Antequera,18723,4049,1009,1624,1416,41,5,Físico,Ingeniería mecánica y metalurgia,married,9,loft,,14,male,snake,,castrated_male,Dogo de Burdeos,0,sick
Animal,William,Chile,Cantabria,Arucas,83457,2793,283,1951,559,245,94,Sociólogo,"Finanzas, banca y seguros",separated,14,loft,hamster,4,nobinary,other,yes,neutered_female,Norwich terrier,1,adopted
AnimalShelter,Alicia,Pakistan,Guipuzcoa,Vilanova i la Geltrú,41550,1495,440,319,736,1657,40,Paramédico,ESO,relationship,12,terraced house,snake,3,female,other,unknown,unknow,Spaniel Alemán (German Wachtelhund),10,unknown
AnimalShelter,Jane,Alemania,La Gomera,El Puerto de Santa María,13522,627,79,528,20,810,80,Botánico,Tecnología y protección del medio ambiente,,20,quadplex,other,15,male,dog,unknown,intact_male,Kooiker,18,vet
Animal,Gary,Peru,Santa Cruz de Tenerife,Santa Cruz de Tenerife,85871,3791,918,902,1971,1896,62,Electricista,Tecnología y protección del medio ambiente,relationship,19,loft,dog,9,female,bunny,unknown,intact_male,Fox terrier de pelo de alambre,3,dead
PublicationAdoption,Teresa,Colombia,Lanzarote,Llívia,85297,3803,746,1269,1788,580,97,Psicólogo,Trabajo y atención social,divorced,17,terraced house,cat,9,,cat,,intact_male,Caniche (Poodle),19,unknown
Animal,Mary,Chile,Asturias,Ciudad Real,43185,1729,853,827,49,111,69,Geógrafo,Tecnologías de la información y comunicación,,15,,dog,7,female,bunny,,intact_male,Otterhound,20,other
PublicationAdoption,Laura,Francia,Cuenca,Maó,72898,4095,1279,1107,1709,377,89,Computista,Psicología,relationship,1,attic,bunny,9,nobinary,snake,no,castrated_male,Cao da Serra de Aires,10,foster
PublicationAdoption,Stefan,España,Tenerife,Peñarroya-Pueblonuevo,35844,3243,5,1379,1859,1178,43,Secretaria,Contabilidad y fiscalización,relationship,2,,dog,12,female,cat,,neutered_female,Laika de Siberia Oriental,6,sick
Animal,Jose,Peru,Orense,La Orotava,17922,2018,1424,382,212,584,75,Químico,Bellas artes,separated,0,ground floor,,8,other,bunny,no,intact_female,Broholmer,11,vet
Animal,Dorothy,Honduras,Huesca,Peñarroya-Pueblonuevo,33196,4550,1690,1935,925,656,83,Ingeniero,Mercadotecnia y publicidad,,0,semi-detached house,,6,other,bunny,no,intact_male,Cane Corso,3,sick
Pages,Creola,Honduras,Zamora,Getafe,40335,1461,308,149,1004,1247,19,Archivólogo,Administración y gestión de empresas,,10,terraced house,turtles,11,female,,,,,0,
Pages,Justin,Francia,Santa Cruz de Tenerife,Sanlúcar de Barrameda,22783,1190,39,740,411,177,31,Bibliotecólogo,Ingeniería química,divorced,15,attic,hamster,0,other,,,,,0,
AnimalAdoption,Jacob,Nicaragua,Vizcaya,Catalonia,68887,1256,392,669,195,472,98,Enfermero,Mercadotecnia y publicidad,separated,3,quadplex,dog,5,male,dog,yes,unknow,Husky Siberiano (Siberian Husky),3,unknown
Pages,Tammy,Paraguay,Cantabria,Mieres,93025,2752,309,994,1449,602,84,Profesor,Ingeniería Informatica,separated,15,bungalows,bunny,7,female,,,,,0,
AnimalAdoption,Dorothy,El Salvador,Almería,Granada,94196,3643,784,1946,913,1645,36,Abogado,Ingeniería química,single,3,flat,dog,13,female,bunny,,intact_female,Gran Basset Griffon Vendeano,13,healthy
Pages,Krista,Venezuela,Santa Cruz de Tenerife,Dos Hermanas,18722,3128,866,534,1728,200,83,Electricista,Economía,single,20,duplex,other,19,other,,,,,0,
Animal,Stacy,Cuba,Córdoba,Telde,16449,3091,1633,1449,9,1869,95,Periodista,Ingeniería mecánica y metalurgia,single,4,bungalows,other,20,male,turtles,,unknow,Grand Bleu de Gascogne,20,foster
AnimalAdoption,Julian,Republica de Irlanda,Cádiz,Coín,91522,2435,527,1512,396,873,24,Físico,Bellas artes,divorced,14,,bunny,18,nobinary,turtles,yes,intact_female,Eurasier,2,dead
PublicationAdoption,Hattie,Colombia,Navarra,Melilla,20653,746,504,139,103,649,17,Arquitecto,ESO,separated,11,attic,,8,female,cat,no,unknow,Irish Glen of Imaal terrier,9,vet
Pages,Virginia,Venezuela,Ceuta,Cieza,49774,2042,1422,315,305,648,84,Sociólogo,Contabilidad y fiscalización,separated,1,apartment,dog,8,,,,,,0,
PublicationAdoption,James,Venezuela,Vizcaya,Ciudad Real,39182,3525,882,1159,1484,373,58,Paramédico,Ingeniería mecánica y metalurgia,relationship,18,terraced house,cat,12,male,snake,,intact_female,Dandie dinmont terrier,7,foster
AnimalAdoption,Jane,Venezuela,Lugo,Tomelloso,33138,4005,1854,254,1897,490,10,Arquitecto,Tecnologías de la información y comunicación,,10,semi-detached house,dog,17,male,cat,yes,intact_female,Basset Hound,2,sick
AnimalAdoption,Kristin,Venezuela,Guipuzcoa,Sabadell,96864,4425,1800,1878,747,1839,51,,Bellas artes,relationship,15,apartment,bunny,15,female,other,unknown,neutered_female,Sabueso Griego,16,adopted
AnimalShelter,Janet,Reino Unido,León,Carmona,39840,2960,1408,357,1195,565,75,Arquitecto,Magisterio,separated,0,detached house,other,8,other,turtles,,castrated_male,Bedlington Terrier,17,unknown
Pages,Susan,El Salvador,Valencia,Soria,75311,3966,1180,896,1890,1895,28,Filólogo,Ingeniería química,,10,quadplex,snake,12,other,,,,,0,
Animal,Beatrice,Singapur,Ceuta,Lleida,26171,2590,102,845,1643,1686,65,Historiador,Tecnología y protección del medio ambiente,separated,6,flat,other,2,male,bunny,,intact_female,Gran Danés (Dogo Aleman),5,other
PublicationAdoption,Kelli,Honduras,Guipuzcoa,Getafe,22073,2304,913,973,418,298,47,Computista,Contabilidad y fiscalización,single,20,apartment,other,10,other,cat,yes,intact_male,Nova Scotia duck tolling retriever,18,vet
Animal,Thomas,Guinea Ecuatorial,Cáceres,Salamanca,23522,1422,91,52,1279,1543,79,Enfermero,Bellas artes,married,9,duplex,cat,6,,other,yes,unknow,Galgo húngaro (Magyar Agar),3,dead
Pages,Sherrie,Panama,Ibiza,Salamanca,37324,4031,1367,975,1689,1835,95,Psicólogo,Contabilidad y fiscalización,relationship,3,detached house,dog,9,,,,,,0,
Animal,Dorcas,Cuba,Navarra,Cangas de Narcea,46211,3158,1337,1101,720,1410,13,Ingeniero,Mercadotecnia y publicidad,relationship,15,flat,snake,7,male,turtles,,unknow,Bulldog inglés,10,adopted
AnimalAdoption,Brian,Colombia,Ceuta,Palma,71331,2925,390,1444,1091,53,0,Periodista,Criminología,,18,apartment,hamster,4,,snake,yes,unknow,Drever,2,other
AnimalShelter,Evan,El Salvador,Jaén,Jaca,53254,4950,1664,1888,1398,1698,22,Archivólogo,Contabilidad y fiscalización,separated,9,apartment,hamster,0,other,dog,,neutered_female,Braco Italiano,4,healthy
AnimalAdoption,Linda,Mexico,Menorca,Teruel,32498,3286,1940,1206,140,1804,81,Historiador,Negocios y comercio,separated,3,triplex,bunny,5,nobinary,hamster,,castrated_male,Norwich terrier,9,healthy
PublicationAdoption,Mary,Nicaragua,Gran Canaria,Basque Country,21401,3601,1346,1851,404,555,79,Médico cirujano,Mercadotecnia y publicidad,divorced,6,attic,turtles,19,,turtles,yes,intact_female,Basset Artesiano Normando,10,unknown
PublicationAdoption,Lisa,El Salvador,Almería,Yecla,73794,989,588,267,134,1592,44,Geógrafo,"Finanzas, banca y seguros",divorced,20,ground floor,cat,3,nobinary,other,yes,castrated_male,Cocker Spaniel Americano,11,healthy
Animal,James,Paraguay,Lugo,Valladolid,30981,3355,443,1009,1903,663,84,Electricista,Mercadotecnia y publicidad,relationship,12,terraced house,dog,11,female,snake,,unknow,Deerhound,6,vet
Animal,Jeffrey,Reino Unido,La Gomera,Morón de la Frontera,57577,4084,1548,1346,1190,379,9,Ingeniero,Ciencias políticas,married,4,duplex,cat,12,male,bunny,unknown,intact_male,Grifon Belga,11,dead
AnimalAdoption,Teri,Argentina,Fuerteventura,Eibar,42454,2046,546,672,828,1372,20,Psicólogo,Administración y gestión de empresas,divorced,16,attic,bunny,5,other,dog,yes,intact_male,Rhodesian Ridgeback,12,healthy
Animal,Brett,Reino Unido,Tenerife,Villaviciosa,15057,853,421,429,3,1836,79,Cocinero,"Negocios y administración, programas multidisciplinarios o generales",married,0,ground floor with garden,turtles,12,nobinary,turtles,,intact_female,Viejo Pointer Danés (Old Danish Pointer),18,vet
AnimalShelter,Brandon,España,El Hierro,Tarragona,69368,4696,1365,1871,1460,531,45,Carpintero,Tecnología y protección del medio ambiente,relationship,13,loft,hamster,17,nobinary,other,,neutered_female,Mastín Napolitano,12,unknown
Pages,Noreen,España,Lérida,Chiclana de la Frontera,16411,2823,449,490,1884,1952,41,Matemático,Ingeniería mecánica y metalurgia,relationship,19,,,7,nobinary,,,,,0,
PublicationAdoption,Patrick,Reino Unido,Sevilla,Utrera,46662,2917,1133,555,1229,120,98,Físico,ESO,divorced,3,terraced house,snake,15,nobinary,cat,yes,intact_male,Spaniel Tibetano,14,adopted
AnimalShelter,Sean,El Salvador,Orense,Tineo,14806,3022,396,1794,832,519,38,Politólogo,Mercadotecnia y publicidad,separated,17,detached house,cat,4,nobinary,dog,yes,intact_male,Ovejero alemán,7,healthy
AnimalShelter,Josh,Argentina,Lanzarote,Ciudad Real,55383,1978,521,163,1294,1690,34,Enfermero,Ingeniería química,relationship,1,bungalows,turtles,0,female,hamster,,intact_female,Spítz Alemán,18,other
PublicationAdoption,Cheryl,Colombia,La Palma,Toro,74922,3689,1624,865,1200,1544,74,Geógrafo,Bachillerato,married,20,terraced house,,19,nobinary,dog,no,unknow,Beagle,18,sick
Animal,Nancy,Singapur,Gran Canaria,Gijón,57083,3599,1337,1291,971,672,56,Psicólogo,Tecnologías de la información y comunicación,married,2,apartment,turtles,15,nobinary,snake,unknown,intact_female,Buhund Noruego,12,adopted
Animal,Helen,Paraguay,Lanzarote,Ciudad Real,82724,1934,786,922,226,241,9,Bibliotecólogo,Administración y gestión de empresas,married,17,studio,turtles,18,female,turtles,,neutered_female,Mastín Español,7,adopted
AnimalShelter,Carol,Malta,Pontevedra,Álava,26738,2715,383,596,1736,1247,69,Químico,Sociología y antropología,divorced,7,studio,,18,nobinary,turtles,unknown,castrated_male,Segugio Italiano,4,vet
PublicationAdoption,Natalie,Mexico,Santa Cruz de Tenerife,Murcia,20901,3193,1052,747,1394,1071,37,Carpintero,Ingeniería mecánica y metalurgia,divorced,18,bungalows,dog,1,female,snake,yes,neutered_female,Chihuahua,2,foster
AnimalAdoption,Sandra,Paraguay,Menorca,Getxo,61912,2286,93,1944,249,1939,93,,Bellas artes,,14,terraced house,bunny,1,,dog,unknown,intact_male,Dobermann,14,dead
Pages,Rodney,India,Valencia,Galicia,50227,3558,1596,740,1222,1839,42,Físico,"Negocios y administración, programas multidisciplinarios o generales",divorced,11,loft,bunny,0,female,,,,,0,
AnimalShelter,Iola,Mexico,Jaén,Villarrobledo,58152,1544,652,309,583,1680,78,Frutero,"Negocios y administración, programas multidisciplinarios o generales",relationship,15,studio,cat,12,male,other,unknown,neutered_female,Braco Francés,0,healthy
AnimalShelter,Jerry,India,Fuerteventura,Baza,25813,4139,1074,1496,1569,1463,32,Artesano,"Finanzas, banca y seguros",,11,triplex,,12,,snake,,neutered_female,Collie Barbudo,17,healthy
AnimalAdoption,Jong,Guatemala,Fuerteventura,Vic,69613,2357,526,1146,685,1952,75,Archivólogo,Administración y gestión de empresas,single,20,duplex,dog,19,,cat,no,neutered_female,Gran Danés (Dogo Aleman),5,unknown
Animal,Robert,Venezuela,Fuerteventura,Alcázar de San Juan,12598,2456,555,1462,439,1541,77,Mecánico,Negocios y comercio,divorced,2,bungalows,bunny,16,nobinary,other,no,intact_female,Drentse Partridge Dog,16,adopted
Animal,Janet,Colombia,Cantabria,Lora del Río,34450,1502,368,744,390,624,9,Técnico de sonido,"Negocios y administración, programas multidisciplinarios o generales",relationship,15,duplex,cat,5,other,bunny,unknown,castrated_male,English Springer Spaniel,9,healthy
PublicationAdoption,Casey,Republica de Irlanda,La Palma,Oviedo,81963,3790,1908,801,1081,535,19,Mecánico,Ciencias políticas,single,13,bungalows,dog,12,nobinary,hamster,unknown,neutered_female,Border terrier,14,adopted
Animal,Akiko,Republica de Irlanda,Valencia,Dos Hermanas,34790,4695,1482,1723,1490,1675,43,Periodista,Ingeniería mecánica y metalurgia,relationship,9,terraced house,other,5,male,bunny,,castrated_male,Shih Tzu,6,vet
